# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 7000 1.00e+00 3.25e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 8000 1.52e+00 4.18e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 9000 2.21e+00 5.18e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 10000 3.11e+00 6.12e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 11000 3.97e+00 7.09e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 12000 4.57e+00 7.68e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 13000 6.31e+00 8.28e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 14000 7.90e+00 8.68e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 15000 9.55e+00 8.72e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 16000 1.11e+01 8.76e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 17000 1.22e+01 8.48e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 18000 1.41e+01 8.68e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 19000 1.52e+01 8.57e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 20000 1.61e+01 8.67e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 1000 4.13e-03 4.13e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 2000 3.95e-02 6.58e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 3000 3.50e-01 1.42e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 4000 8.30e-01 2.41e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 5000 1.36e+00 3.25e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 6000 2.03e+00 4.11e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 7000 2.76e+00 5.06e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 8000 3.53e+00 6.01e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 9000 4.62e+00 6.97e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 10000 5.69e+00 7.99e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 11000 6.73e+00 8.84e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 12000 7.51e+00 9.21e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 13000 8.14e+00 9.13e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 14000 8.84e+00 9.20e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 15000 9.04e+00 9.25e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 16000 9.04e+00 9.13e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 17000 9.17e+00 9.02e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 18000 9.10e+00 8.94e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 19000 8.66e+00 9.03e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 3 20000 8.21e+00 8.92e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 1000 8.10e-03 4.04e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 2000 3.04e-03 3.04e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 3000 2.82e-02 4.04e+00
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 4000 7.53e-02 6.45e+00
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 5000 3.40e-01 1.84e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 6000 4.70e-01 2.78e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 7000 6.10e-01 3.71e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 8000 8.50e-01 4.62e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 9000 1.23e+00 5.57e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 10000 1.69e+00 6.52e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 11000 2.22e+00 7.19e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 12000 2.69e+00 7.63e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 13000 3.14e+00 8.35e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 14000 3.90e+00 8.71e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 15000 4.02e+00 8.94e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 16000 4.56e+00 9.09e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 17000 5.13e+00 9.23e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 18000 5.75e+00 9.23e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 19000 5.53e+00 8.99e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 4 20000 5.64e+00 8.96e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 1000 1.20e-02 4.02e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 2000 3.02e-02 4.97e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 3000 7.87e-02 5.68e+00
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 4000 4.93e-02 7.03e+00
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 5000 7.60e-01 1.69e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 6000 1.97e+00 2.64e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 7000 3.48e+00 3.65e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 8000 4.91e+00 4.53e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 9000 6.44e+00 5.49e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 10000 8.69e+00 6.40e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 11000 1.08e+01 7.35e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 12000 1.33e+01 8.03e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 13000 1.52e+01 8.74e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 14000 1.61e+01 8.85e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 15000 1.75e+01 8.80e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 16000 1.82e+01 8.96e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 17000 1.94e+01 9.05e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 18000 1.94e+01 9.07e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 19000 1.90e+01 9.03e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 5 20000 1.89e+01 8.94e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 1000 1.82e-02 4.51e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 2000 5.63e-02 6.26e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 3000 3.50e-01 1.49e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 4000 8.50e-01 2.45e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 5000 1.42e+00 3.35e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 6000 1.90e+00 4.31e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 7000 2.40e+00 5.22e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 8000 2.71e+00 6.14e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 9000 3.04e+00 7.09e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 10000 3.49e+00 7.98e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 11000 4.08e+00 8.44e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 12000 4.68e+00 8.81e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 13000 4.91e+00 8.78e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 14000 5.64e+00 8.75e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 15000 6.53e+00 8.80e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 16000 7.76e+00 8.91e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 17000 8.71e+00 8.79e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 18000 9.53e+00 8.66e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 19000 1.08e+01 8.47e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 6 20000 1.12e+01 8.23e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 1000 3.21e-02 4.00e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 2000 7.69e-02 6.42e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 3000 3.70e-01 1.16e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 4000 6.70e-01 2.07e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 5000 8.30e-01 2.94e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 6000 1.00e+00 3.69e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 7000 1.30e+00 4.45e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 8000 1.63e+00 5.47e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 9000 1.84e+00 6.43e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 10000 2.15e+00 7.35e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 11000 2.44e+00 8.28e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 12000 2.59e+00 8.76e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 13000 2.57e+00 8.91e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 14000 2.70e+00 8.81e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 15000 2.86e+00 8.81e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 16000 2.87e+00 9.05e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 17000 2.83e+00 8.99e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 18000 2.90e+00 8.98e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 19000 2.98e+00 9.00e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 7 20000 2.95e+00 8.90e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 1000 3.17e-02 4.49e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 2000 6.29e-02 7.03e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 3000 4.10e-01 1.37e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 4000 7.30e-01 2.31e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 5000 1.21e+00 3.29e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 6000 1.67e+00 4.26e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 7000 2.20e+00 5.23e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 8000 2.65e+00 6.09e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 9000 3.05e+00 6.95e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 10000 3.79e+00 7.90e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 11000 4.19e+00 8.80e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 12000 4.28e+00 8.90e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 13000 4.33e+00 8.99e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 14000 4.39e+00 8.99e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 15000 4.53e+00 9.10e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 16000 4.53e+00 9.03e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 17000 4.55e+00 9.08e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 18000 4.58e+00 8.97e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 19000 4.51e+00 9.01e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 8 20000 4.42e+00 9.06e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 1000 1.18e-02 3.92e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 2000 3.36e-02 6.73e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 3000 3.50e-01 1.51e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 4000 6.90e-01 2.32e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 5000 1.38e+00 3.27e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 6000 2.01e+00 4.15e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 7000 2.59e+00 5.10e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 8000 3.57e+00 6.01e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 9000 4.65e+00 6.76e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 10000 5.25e+00 7.08e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 11000 5.88e+00 7.45e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 12000 6.49e+00 8.37e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 13000 6.81e+00 8.55e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 14000 7.32e+00 8.58e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 15000 7.46e+00 8.50e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 16000 7.80e+00 8.59e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 17000 7.60e+00 8.66e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 18000 7.40e+00 8.70e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 19000 7.32e+00 8.78e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 9 20000 7.47e+00 8.80e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 1000 4.44e-03 4.44e+00
2 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 2000 1.25e-02 4.17e+00
3 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 3000 1.30e-01 1.28e+01
4 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 4000 3.00e-01 2.19e+01
5 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 5000 5.20e-01 3.16e+01
6 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 6000 7.70e-01 4.14e+01
7 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 7000 8.80e-01 5.09e+01
8 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 8000 1.07e+00 6.05e+01
9 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 9000 1.22e+00 7.00e+01
10 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 10000 1.39e+00 7.55e+01
11 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 11000 1.66e+00 8.14e+01
12 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 12000 1.79e+00 8.60e+01
13 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 13000 1.98e+00 8.75e+01
14 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 14000 2.44e+00 8.84e+01
15 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 15000 3.22e+00 8.60e+01
16 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 16000 3.91e+00 8.47e+01
17 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 17000 5.18e+00 8.68e+01
18 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 18000 5.97e+00 8.77e+01
19 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 19000 6.65e+00 8.69e+01
20 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 0 20000 7.95e+00 8.50e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 1000 1.29e-02 4.29e+00
2 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 2000 6.82e-02 7.45e+00
3 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 3000 2.10e-01 1.68e+01
4 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 4000 3.30e-01 2.57e+01
5 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 5000 2.50e-01 2.37e+01
6 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 6000 1.06e-02 5.33e+00
7 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 7000 6.29e-03 6.25e+00
8 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 8000 1.70e-01 1.66e+01
9 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 9000 2.40e-01 2.64e+01
10 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 10000 3.60e-01 3.61e+01
11 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 11000 4.80e-01 4.51e+01
12 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 12000 7.20e-01 5.40e+01
13 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 13000 8.70e-01 6.27e+01
14 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 14000 9.50e-01 7.17e+01
15 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 15000 1.10e+00 7.61e+01
16 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 16000 1.08e+00 7.69e+01
17 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 17000 1.26e+00 7.79e+01
18 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 18000 1.39e+00 7.81e+01
19 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 19000 1.66e+00 8.06e+01
20 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 1 20000 1.74e+00 8.75e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 1000 8.10e-03 4.05e+00
2 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 2000 1.67e-02 5.56e+00
3 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 3000 4.72e-02 8.55e+00
4 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 4000 2.40e-01 1.89e+01
5 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 5000 4.00e-01 2.84e+01
6 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 6000 6.00e-01 3.78e+01
7 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 7000 7.40e-01 4.75e+01
8 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 8000 9.80e-01 5.78e+01
9 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 9000 1.18e+00 6.73e+01
10 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 10000 1.33e+00 7.57e+01
11 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 11000 1.48e+00 8.34e+01
12 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 12000 1.51e+00 8.40e+01
13 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 13000 1.54e+00 8.72e+01
14 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 14000 1.50e+00 8.81e+01
15 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 15000 1.54e+00 8.89e+01
16 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 16000 1.54e+00 8.79e+01
17 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 17000 1.48e+00 8.85e+01
18 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 18000 1.54e+00 8.95e+01
19 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 19000 1.58e+00 8.78e+01
20 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 2 20000 1.82e+00 8.82e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 1000 4.20e-03 4.19e+00
2 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 2000 3.29e-02 6.59e+00
3 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 3000 8.80e-03 2.92e+00
4 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 4000 1.00e-01 1.29e+01
5 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 5000 1.60e-01 2.24e+01
6 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 6000 2.40e-01 3.16e+01
7 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 7000 3.60e-01 4.03e+01
8 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 8000 4.60e-01 4.77e+01
9 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 9000 4.60e-01 5.54e+01
10 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 10000 5.60e-01 6.36e+01
11 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 11000 6.70e-01 7.22e+01
12 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 12000 8.70e-01 7.91e+01
13 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 13000 1.03e+00 8.08e+01
14 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 14000 9.70e-01 7.93e+01
15 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 15000 1.06e+00 8.06e+01
16 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 16000 1.18e+00 8.53e+01
17 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 17000 1.23e+00 8.44e+01
18 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 18000 1.51e+00 8.72e+01
19 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 19000 1.59e+00 8.74e+01
20 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 3 20000 1.67e+00 8.94e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 1000 8.30e-03 4.11e+00
2 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 2000 1.18e-02 5.97e+00
3 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 3000 7.00e-02 1.19e+01
4 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 4000 1.70e-01 2.13e+01
5 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 5000 3.10e-01 2.88e+01
6 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 6000 4.00e-01 3.52e+01
7 DQN 8 8 8 4 2.50e-01 False 2.50e-01 0 0 4 7000 6.10e-01 4.42e+01
